,CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
3353,16883.0,186,2,276.73,1,3,2,132,At Risk Customers
3354,16884.0,37,2,429.84000000000003,3,3,2,332,Low Spenders
3355,16885.0,14,3,471.51,4,3,3,433,Promising
3356,16887.0,34,1,194.88,3,2,1,321,Low Spenders
3357,16889.0,194,3,1578.67,1,3,4,134,At Risk Customers
3358,16891.0,1,5,809.7,5,4,3,543,Loyal Customers
3359,16892.0,0,7,496.84000000000003,5,5,3,553,Loyal Customers
3360,16893.0,366,1,145.93,1,2,1,121,Hibernating
3361,16895.0,64,1,219.14,3,2,1,321,Low Spenders
3362,16897.0,298,3,213.03,1,3,1,131,Hibernating
3363,16898.0,25,4,444.46,4,4,2,442,Low Spenders
3364,16899.0,7,6,1281.56,5,4,4,544,Champions
3365,16900.0,11,5,187.6900000000001,4,4,1,441,Low Spenders
3366,16902.0,115,1,1706.88,2,2,4,224,Need Attention
3367,16903.0,28,1,373.24,4,2,2,422,Low Spenders
3368,16904.0,3,16,3754.27,5,5,5,555,Champions
3369,16905.0,4,8,3085.48,5,5,5,555,Champions
3370,16906.0,81,4,579.77,2,4,3,243,At Risk Customers
3371,16907.0,28,5,981.65,4,4,4,444,Champions
3372,16909.0,63,2,364.14,3,3,2,332,Low Spenders
3373,16910.0,3,8,1510.06,5,5,4,554,Champions
3374,16912.0,22,12,2528.67,4,5,5,455,Champions
3375,16913.0,289,1,113.44,1,2,1,121,Hibernating
3376,16914.0,35,1,208.46,3,2,1,321,Low Spenders
3377,16915.0,8,6,621.6800000000001,5,4,3,543,Loyal Customers
3378,16916.0,23,2,576.26,4,3,3,433,Promising
3379,16917.0,276,1,391.52,1,2,2,122,At Risk Customers
3380,16918.0,49,7,1043.34,3,5,4,354,Loyal Customers
3381,16919.0,155,11,2596.45,2,5,5,255,At Risk Customers
3382,16921.0,60,1,169.79,3,2,1,321,Low Spenders
3383,16923.0,11,26,6666.83,4,5,5,455,Champions
3384,16924.0,20,4,739.5,4,4,3,443,Loyal Customers
3385,16926.0,370,1,230.25,1,2,1,121,Hibernating
3386,16927.0,115,3,543.05,2,3,3,233,At Risk Customers
3387,16928.0,79,19,2781.5,2,5,5,255,At Risk Customers
3388,16929.0,3,7,1295.39,5,5,4,554,Champions
3389,16930.0,25,3,380.55,4,3,2,432,Low Spenders
3390,16931.0,4,21,4604.22,5,5,5,555,Champions
3391,16932.0,52,1,161.94,3,2,1,321,Low Spenders
3392,16933.0,0,5,530.08,5,4,3,543,Loyal Customers
3393,16934.0,54,2,950.9300000000001,3,3,4,334,Loyal Customers
3394,16936.0,25,1,262.68,4,2,2,422,Low Spenders
3395,16938.0,8,5,1903.13,5,4,4,544,Champions
3396,16940.0,51,3,3049.88,3,3,5,335,Loyal Customers
3397,16942.0,12,10,1894.11,4,5,4,454,Champions
3398,16943.0,211,3,816.73,1,3,3,133,At Risk Customers
3399,16945.0,21,18,4345.5,4,5,5,455,Champions
3400,16947.0,235,1,406.48,1,2,2,122,At Risk Customers
3401,16948.0,138,3,435.02,2,3,2,232,At Risk Customers
3402,16949.0,3,7,1161.27,5,5,4,554,Champions
3403,16950.0,56,3,1178.56,3,3,4,334,Loyal Customers
3404,16951.0,122,4,1262.75,2,4,4,244,At Risk Customers
3405,16952.0,108,2,167.61,2,3,1,231,Hibernating
3406,16953.0,29,1,20.8,4,2,1,421,Low Spenders
3407,16954.0,0,9,2085.08,5,5,5,555,Champions
3408,16955.0,184,5,493.67,1,4,3,143,At Risk Customers
3409,16956.0,8,2,292.34,5,3,2,532,Low Spenders
3410,16957.0,238,2,416.64,1,3,2,132,At Risk Customers
3411,16959.0,86,1,117.35000000000001,2,2,1,221,About To Sleep
3412,16960.0,38,3,507.05,3,3,3,333,Loyal Customers
3413,16961.0,115,1,234.17,2,2,1,221,About To Sleep
3414,16963.0,186,1,110.55000000000001,1,2,1,121,Hibernating
3415,16965.0,226,1,201.19,1,2,1,121,Hibernating
3416,16966.0,7,10,2148.47,5,5,5,555,Champions
3417,16967.0,188,1,319.02,1,2,2,122,At Risk Customers
3418,16968.0,3,2,439.43,5,3,2,532,Low Spenders
3419,16969.0,38,3,650.41,3,3,3,333,Loyal Customers
3420,16971.0,2,2,232.20999999999998,5,3,1,531,Low Spenders
3421,16976.0,266,1,251.51999999999998,1,2,2,122,At Risk Customers
3422,16978.0,77,1,344.33,2,2,2,222,About To Sleep
3423,16979.0,3,8,1809.05,5,5,4,554,Champions
3424,16980.0,254,2,1078.96,1,3,4,134,At Risk Customers
3425,16982.0,60,1,384.06,3,2,2,322,Low Spenders
3426,16983.0,12,8,1920.2,4,5,4,454,Champions
3427,16984.0,77,5,4392.42,2,4,5,245,At Risk Customers
3428,16985.0,16,11,5461.62,4,5,5,455,Champions
3429,16986.0,29,2,1873.2,4,3,4,434,Promising
3430,16987.0,2,7,1625.05,5,5,4,554,Champions
3431,16988.0,4,1,126.12,5,2,1,521,Low Spenders
3432,16989.0,6,6,1133.25,5,4,4,544,Champions
3433,16990.0,218,1,179.0,1,2,1,121,Hibernating
3434,16992.0,10,6,1601.8600000000001,5,4,4,544,Champions
3435,16995.0,371,1,-1.25,1,2,1,121,Hibernating
3436,16996.0,29,9,1427.46,4,5,4,454,Champions
3437,16997.0,287,3,702.0,1,3,3,133,At Risk Customers
3438,16998.0,149,6,287.02000000000004,2,4,2,242,At Risk Customers
3439,16999.0,22,2,484.82,4,3,3,433,Promising
3440,17001.0,0,11,3989.57,5,5,5,555,Champions
3441,17002.0,72,4,1487.78,2,4,4,244,At Risk Customers
3442,17004.0,45,2,1412.94,3,3,4,334,Loyal Customers
3443,17006.0,4,4,781.78,5,4,3,543,Loyal Customers
3444,17007.0,50,7,877.4300000000001,3,5,3,353,Loyal Customers
3445,17010.0,16,2,185.46,4,3,1,431,Low Spenders
3446,17011.0,29,1,270.9,4,2,2,422,Low Spenders
3447,17014.0,7,4,565.58,5,4,3,543,Loyal Customers
3448,17015.0,28,3,1842.56,4,3,4,434,Promising
3449,17017.0,2,27,8574.11,5,5,5,555,Champions
3450,17018.0,40,2,920.1,3,3,4,334,Loyal Customers
3451,17019.0,10,4,1272.61,5,4,4,544,Champions
3452,17022.0,30,1,71.0,4,2,1,421,Low Spenders
3453,17024.0,44,3,95.85,3,3,1,331,Low Spenders
3454,17025.0,60,3,357.77,3,3,2,332,Low Spenders
3455,17026.0,184,2,154.82999999999998,1,3,1,131,Hibernating
3456,17027.0,78,7,848.59,2,5,3,253,At Risk Customers
3457,17029.0,110,2,716.0,2,3,3,233,At Risk Customers
3458,17030.0,63,1,146.87,3,2,1,321,Low Spenders
3459,17031.0,11,2,380.35,4,3,2,432,Low Spenders
3460,17033.0,85,3,1030.14,2,3,4,234,At Risk Customers
3461,17034.0,15,4,734.5699999999999,4,4,3,443,Loyal Customers
3462,17035.0,245,3,388.33,1,3,2,132,At Risk Customers
3463,17037.0,77,2,1253.22,2,3,4,234,At Risk Customers
3464,17038.0,29,1,112.4,4,2,1,421,Low Spenders
3465,17040.0,137,1,449.73,2,2,2,222,About To Sleep
3466,17041.0,26,4,1065.77,4,4,4,444,Champions
3467,17042.0,2,5,1044.3799999999999,5,4,4,544,Champions
3468,17043.0,31,4,1735.18,4,4,4,444,Champions
3469,17044.0,8,3,897.4300000000001,5,3,3,533,Promising
3470,17045.0,112,3,339.44,2,3,2,232,At Risk Customers
3471,17046.0,156,1,642.02,2,2,3,223,About To Sleep
3472,17047.0,84,3,1100.9,2,3,4,234,At Risk Customers
3473,17048.0,114,6,864.32,2,4,3,243,At Risk Customers
3474,17049.0,2,11,5594.78,5,5,5,555,Champions
3475,17050.0,95,6,3228.84,2,4,5,245,At Risk Customers
3476,17051.0,193,1,247.14000000000001,1,2,2,122,At Risk Customers
3477,17052.0,27,1,413.75,4,2,2,422,Low Spenders
3478,17053.0,128,2,496.38,2,3,3,233,At Risk Customers
3479,17054.0,27,6,1353.83,4,4,4,444,Champions
3480,17058.0,81,3,1179.89,2,3,4,234,At Risk Customers
3481,17059.0,29,5,3095.04,4,4,5,445,Champions
3482,17060.0,265,1,234.24,1,2,1,121,Hibernating
3483,17061.0,73,12,5116.13,2,5,5,255,At Risk Customers
3484,17062.0,313,5,534.47,1,4,3,143,At Risk Customers
3485,17063.0,8,11,1421.59,5,5,4,554,Champions
3486,17064.0,58,3,859.35,3,3,3,333,Loyal Customers
3487,17065.0,142,1,-112.35,2,2,1,221,About To Sleep
3488,17068.0,11,22,4531.34,4,5,5,455,Champions
3489,17069.0,27,13,2655.2200000000003,4,5,5,455,Champions
3490,17070.0,113,1,312.14,2,2,2,222,About To Sleep
3491,17071.0,8,14,2385.48,5,5,5,555,Champions
3492,17073.0,17,4,1446.09,4,4,4,444,Champions
3493,17075.0,17,5,813.77,4,4,3,443,Loyal Customers
3494,17076.0,35,3,841.0799999999999,3,3,3,333,Loyal Customers
3495,17078.0,35,2,378.2,3,3,2,332,Low Spenders
3496,17079.0,77,1,118.80000000000001,2,2,1,221,About To Sleep
3497,17080.0,21,3,285.5,4,3,2,432,Low Spenders
3498,17081.0,24,2,290.16,4,3,2,432,Low Spenders
3499,17082.0,32,2,2003.85,3,3,5,335,Loyal Customers
3500,17083.0,108,3,1405.78,2,3,4,234,At Risk Customers
3501,17084.0,34,2,2949.75,3,3,5,335,Loyal Customers
3502,17085.0,122,6,1555.05,2,4,4,244,At Risk Customers
3503,17086.0,6,6,2050.08,5,4,5,545,Champions
3504,17088.0,27,4,1991.01,4,4,4,444,Champions
3505,17090.0,3,8,2041.8500000000001,5,5,5,555,Champions
3506,17091.0,2,9,3802.81,5,5,5,555,Champions
3507,17092.0,49,4,1777.78,3,4,4,344,Loyal Customers
3508,17094.0,317,2,270.20000000000005,1,3,2,132,At Risk Customers
3509,17095.0,21,6,1088.2,4,4,4,444,Champions
3510,17096.0,8,7,992.6800000000001,5,5,4,554,Champions
3511,17097.0,1,9,937.92,5,5,4,554,Champions
3512,17100.0,17,1,971.74,4,2,4,424,Promising
3513,17101.0,9,4,1621.73,5,4,4,544,Champions
3514,17102.0,261,1,25.5,1,2,1,121,Hibernating
3515,17105.0,158,2,665.78,2,3,3,233,At Risk Customers
3516,17107.0,32,7,10380.43,3,5,5,355,Loyal Customers
3517,17109.0,28,8,869.6800000000001,4,5,3,453,Loyal Customers
3518,17110.0,164,1,163.29999999999998,2,2,1,221,About To Sleep
3519,17111.0,46,1,248.61,3,2,2,322,Low Spenders
3520,17114.0,5,10,747.22,5,5,3,553,Loyal Customers
3521,17115.0,7,5,806.9000000000001,5,4,3,543,Loyal Customers
3522,17117.0,287,1,116.19999999999999,1,2,1,121,Hibernating
3523,17118.0,317,1,157.02,1,2,1,121,Hibernating
3524,17119.0,2,3,593.61,5,3,3,533,Promising
3525,17120.0,232,1,307.46,1,2,2,122,At Risk Customers
3526,17122.0,118,1,138.32,2,2,1,221,About To Sleep
3527,17123.0,161,1,345.29999999999995,2,2,2,222,About To Sleep
3528,17124.0,184,1,298.89,1,2,2,122,At Risk Customers
3529,17125.0,49,1,259.35,3,2,2,322,Low Spenders
3530,17126.0,151,7,991.85,2,5,4,254,At Risk Customers
3531,17128.0,334,1,157.09,1,2,1,121,Hibernating
3532,17131.0,4,5,2463.17,5,4,5,545,Champions
3533,17133.0,15,7,4892.240000000001,4,5,5,455,Champions
3534,17134.0,106,2,425.0,2,3,2,232,At Risk Customers
3535,17135.0,15,7,1139.73,4,5,4,454,Champions
3536,17138.0,275,1,380.5,1,2,2,122,At Risk Customers
3537,17139.0,15,15,10585.57,4,5,5,455,Champions
3538,17140.0,246,1,465.32,1,2,2,122,At Risk Customers
3539,17142.0,238,1,579.0,1,2,3,123,At Risk Customers
3540,17144.0,0,2,984.57,5,3,4,534,Promising
3541,17146.0,105,3,749.78,2,3,3,233,At Risk Customers
3542,17147.0,22,6,1679.64,4,4,4,444,Champions
3543,17148.0,51,1,124.88,3,2,1,321,Low Spenders
3544,17152.0,194,4,1503.5,1,4,4,144,At Risk Customers
3545,17153.0,23,1,213.78,4,2,1,421,Low Spenders
3546,17154.0,74,1,329.34,2,2,2,222,About To Sleep
3547,17155.0,17,2,251.70000000000002,4,3,2,432,Low Spenders
3548,17157.0,7,3,306.55,5,3,2,532,Low Spenders
3549,17158.0,31,3,1266.97,4,3,4,434,Promising
3550,17159.0,21,4,1534.73,4,4,4,444,Champions
3551,17160.0,30,6,3518.03,4,4,5,445,Champions
3552,17162.0,28,10,1707.21,4,5,4,454,Champions
3553,17163.0,21,2,293.1,4,3,2,432,Low Spenders
3554,17164.0,32,8,2466.4,3,5,5,355,Loyal Customers
3555,17165.0,283,1,158.68,1,2,1,121,Hibernating
3556,17166.0,38,3,189.49,3,3,1,331,Low Spenders
3557,17169.0,49,4,816.88,3,4,3,343,Loyal Customers
3558,17171.0,288,1,224.91,1,2,1,121,Hibernating
3559,17172.0,74,2,313.26,2,3,2,232,At Risk Customers
3560,17173.0,4,9,3755.65,5,5,5,555,Champions
3561,17174.0,217,1,59.9,1,2,1,121,Hibernating
3562,17175.0,43,5,1430.94,3,4,4,344,Loyal Customers
3563,17176.0,201,1,306.13,1,2,2,122,At Risk Customers
3564,17179.0,177,3,711.79,2,3,3,233,At Risk Customers
3565,17180.0,55,6,780.38,3,4,3,343,Loyal Customers
3566,17181.0,56,2,239.92000000000002,3,3,2,332,Low Spenders
3567,17183.0,7,8,3286.9100000000003,5,5,5,555,Champions
3568,17186.0,46,2,144.0,3,3,1,331,Low Spenders
3569,17187.0,226,1,203.95,1,2,1,121,Hibernating
3570,17188.0,10,9,2275.58,5,5,5,555,Champions
3571,17189.0,105,2,384.40000000000003,2,3,2,232,At Risk Customers
3572,17190.0,58,3,249.74,3,3,2,332,Low Spenders
3573,17191.0,27,7,2095.13,4,5,5,455,Champions
3574,17193.0,35,9,1674.46,3,5,4,354,Loyal Customers
3575,17194.0,273,2,262.62,1,3,2,132,At Risk Customers
3576,17197.0,29,1,1013.01,4,2,4,424,Promising
3577,17198.0,23,3,692.22,4,3,3,433,Promising
3578,17201.0,53,1,342.63,3,2,2,322,Low Spenders
3579,17203.0,35,6,3563.85,3,4,5,345,Loyal Customers
3580,17204.0,168,9,1352.91,2,5,4,254,At Risk Customers
3581,17205.0,53,1,384.08,3,2,2,322,Low Spenders
3582,17206.0,52,1,204.24,3,2,1,321,Low Spenders
3583,17211.0,26,9,2299.67,4,5,5,455,Champions
3584,17212.0,252,1,226.85,1,2,1,121,Hibernating
3585,17213.0,39,11,2741.08,3,5,5,355,Loyal Customers
3586,17214.0,59,7,984.12,3,5,4,354,Loyal Customers
3587,17217.0,233,1,113.5,1,2,1,121,Hibernating
3588,17218.0,3,10,1960.72,5,5,4,554,Champions
3589,17219.0,31,1,114.23,4,2,1,421,Low Spenders
3590,17220.0,23,14,3198.25,4,5,5,455,Champions
3591,17221.0,6,2,335.13,5,3,2,532,Low Spenders
3592,17222.0,64,1,354.15,3,2,2,322,Low Spenders
3593,17223.0,309,2,426.79,1,3,2,132,At Risk Customers
3594,17226.0,308,1,393.49,1,2,2,122,At Risk Customers
3595,17227.0,18,6,939.32,4,4,4,444,Champions
3596,17228.0,15,8,1906.09,4,5,4,454,Champions
3597,17229.0,95,2,318.76,2,3,2,232,At Risk Customers
3598,17230.0,263,11,3466.67,1,5,5,155,At Risk Customers
3599,17231.0,11,14,3127.82,4,5,5,455,Champions
3600,17232.0,2,2,421.52,5,3,2,532,Low Spenders
3601,17233.0,34,1,190.88,3,2,1,321,Low Spenders
3602,17234.0,182,1,149.89000000000001,1,2,1,121,Hibernating
3603,17235.0,24,2,550.06,4,3,3,433,Promising
3604,17236.0,12,6,916.13,4,4,4,444,Champions
3605,17237.0,10,2,314.69,5,3,2,532,Low Spenders
3606,17238.0,2,17,3744.65,5,5,5,555,Champions
3607,17239.0,312,2,379.95,1,3,2,132,At Risk Customers
3608,17242.0,107,2,1135.04,2,3,4,234,At Risk Customers
3609,17243.0,0,30,8628.55,5,5,5,555,Champions
3610,17244.0,52,1,954.9,3,2,4,324,Potential Loyalists
3611,17245.0,204,1,171.45,1,2,1,121,Hibernating
3612,17247.0,14,1,282.19,4,2,2,422,Low Spenders
3613,17248.0,119,1,318.65,2,2,2,222,About To Sleep
3614,17250.0,3,2,384.52,5,3,2,532,Low Spenders
3615,17251.0,362,1,283.28000000000003,1,2,2,122,At Risk Customers
3616,17252.0,116,2,353.86,2,3,2,232,At Risk Customers
3617,17253.0,17,1,178.26,4,2,1,421,Low Spenders
3618,17254.0,4,2,272.44,5,3,2,532,Low Spenders
3619,17255.0,40,2,298.41,3,3,2,332,Low Spenders
3620,17256.0,106,2,240.0,2,3,2,232,At Risk Customers
3621,17259.0,147,2,603.37,2,3,3,233,At Risk Customers
3622,17262.0,51,5,1253.3600000000001,3,4,4,344,Loyal Customers
3623,17263.0,207,1,63.440000000000005,1,2,1,121,Hibernating
3624,17265.0,138,2,562.9,2,3,3,233,At Risk Customers
3625,17266.0,1,3,310.64,5,3,2,532,Low Spenders
3626,17267.0,126,2,317.62,2,3,2,232,At Risk Customers
3627,17268.0,107,4,763.64,2,4,3,243,At Risk Customers
3628,17272.0,41,5,2144.53,3,4,5,345,Loyal Customers
3629,17274.0,34,1,111.97999999999999,3,2,1,321,Low Spenders
3630,17277.0,227,2,1065.3500000000001,1,3,4,134,At Risk Customers
3631,17278.0,240,1,246.04,1,2,2,122,At Risk Customers
3632,17279.0,57,1,187.82999999999998,3,2,1,321,Low Spenders
3633,17282.0,129,3,1703.41,2,3,4,234,At Risk Customers
3634,17284.0,59,7,1641.68,3,5,4,354,Loyal Customers
3635,17286.0,21,1,153.92,4,2,1,421,Low Spenders
3636,17287.0,25,7,1064.11,4,5,4,454,Champions
3637,17288.0,8,7,1419.73,5,5,4,554,Champions
3638,17289.0,31,4,936.16,4,4,4,444,Champions
3639,17290.0,3,2,525.24,5,3,3,533,Promising
3640,17291.0,307,1,550.8000000000001,1,2,3,123,At Risk Customers
3641,17293.0,7,9,1875.1100000000001,5,5,4,554,Champions
3642,17295.0,28,3,556.95,4,3,3,433,Promising
3643,17297.0,16,1,131.78,4,2,1,421,Low Spenders
3644,17298.0,100,2,498.42,2,3,3,233,At Risk Customers
3645,17299.0,11,4,669.11,4,4,3,443,Loyal Customers
3646,17301.0,20,1,197.63,4,2,1,421,Low Spenders
3647,17302.0,14,6,1119.93,4,4,4,444,Champions
3648,17303.0,360,1,250.04,1,2,2,122,At Risk Customers
3649,17306.0,10,20,8600.73,5,5,5,555,Champions
3650,17307.0,364,1,-152.64000000000001,1,2,1,121,Hibernating
3651,17309.0,94,1,82.75,2,2,1,221,About To Sleep
3652,17311.0,77,2,1384.85,2,3,4,234,At Risk Customers
3653,17312.0,138,3,644.3,2,3,3,233,At Risk Customers
3654,17313.0,17,2,2288.13,4,3,5,435,Promising
3655,17314.0,24,11,2514.76,4,5,5,455,Champions
3656,17315.0,0,43,6204.46,5,5,5,555,Champions
3657,17317.0,45,5,2524.02,3,4,5,345,Loyal Customers
3658,17320.0,99,3,1200.6200000000001,2,3,4,234,At Risk Customers
3659,17321.0,7,2,700.86,5,3,3,533,Promising
3660,17323.0,14,9,908.99,4,5,3,453,Loyal Customers
3661,17324.0,17,4,990.23,4,4,4,444,Champions
3662,17325.0,279,1,96.8,1,2,1,121,Hibernating
3663,17329.0,13,2,523.11,4,3,3,433,Promising
3664,17330.0,22,2,363.9,4,3,2,432,Low Spenders
3665,17331.0,123,1,175.2,2,2,1,221,About To Sleep
3666,17333.0,85,1,494.25,2,2,3,223,About To Sleep
3667,17334.0,300,3,306.6,1,3,2,132,At Risk Customers
3668,17337.0,150,7,1944.32,2,5,4,254,At Risk Customers
3669,17338.0,16,10,6612.18,4,5,5,455,Champions
3670,17339.0,93,2,243.36,2,3,2,232,At Risk Customers
3671,17340.0,8,14,11891.18,5,5,5,555,Champions
3672,17341.0,156,3,781.36,2,3,3,233,At Risk Customers
3673,17343.0,354,1,193.64,1,2,1,121,Hibernating
3674,17344.0,45,1,160.57,3,2,1,321,Low Spenders
3675,17345.0,14,5,537.74,4,4,3,443,Loyal Customers
3676,17346.0,3,16,2611.58,5,5,5,555,Champions
3677,17347.0,85,1,228.96,2,2,1,221,About To Sleep
3678,17348.0,14,5,1159.52,4,4,4,444,Champions
3679,17349.0,178,1,110.75,1,2,1,121,Hibernating
3680,17350.0,7,5,1256.19,5,4,4,544,Champions
3681,17351.0,35,3,587.15,3,3,3,333,Loyal Customers
3682,17353.0,128,2,1740.0,2,3,4,234,At Risk Customers
3683,17354.0,50,1,1393.06,3,2,4,324,Potential Loyalists
3684,17356.0,311,1,178.22,1,2,1,121,Hibernating
3685,17357.0,23,2,388.14,4,3,2,432,Low Spenders
3686,17358.0,302,2,365.85,1,3,2,132,At Risk Customers
3687,17359.0,10,1,127.86,5,2,1,521,Low Spenders
3688,17360.0,16,3,585.79,4,3,3,433,Promising
3689,17361.0,48,3,488.2,3,3,3,333,Loyal Customers
3690,17362.0,238,2,312.23,1,3,2,132,At Risk Customers
3691,17364.0,0,12,4455.73,5,5,5,555,Champions
3692,17365.0,12,8,4801.56,4,5,5,455,Champions
3693,17367.0,237,1,168.4,1,2,1,121,Hibernating
3694,17368.0,22,9,1349.52,4,5,4,454,Champions
3695,17370.0,72,4,446.18,2,4,2,242,At Risk Customers
3696,17371.0,16,3,423.89,4,3,2,432,Low Spenders
3697,17372.0,40,8,1342.68,3,5,4,354,Loyal Customers
3698,17373.0,39,4,646.92,3,4,3,343,Loyal Customers
3699,17374.0,218,2,495.77,1,3,3,133,At Risk Customers
3700,17375.0,189,4,372.5,1,4,2,142,At Risk Customers
3701,17376.0,70,2,203.2,3,3,1,331,Low Spenders
3702,17377.0,23,21,3925.92,4,5,5,455,Champions
3703,17379.0,10,1,404.66,5,2,2,522,Low Spenders
3704,17381.0,8,30,20272.43,5,5,5,555,Champions
3705,17382.0,64,1,65.4,3,2,1,321,Low Spenders
3706,17383.0,3,1,199.29,5,2,1,521,Low Spenders
3707,17384.0,18,2,336.4,4,3,2,432,Low Spenders
3708,17385.0,14,1,261.11,4,2,2,422,Low Spenders
3709,17386.0,7,6,2686.42,5,4,5,545,Champions
3710,17387.0,19,2,784.11,4,3,3,433,Promising
3711,17388.0,77,4,1259.56,2,4,4,244,At Risk Customers
3712,17389.0,0,43,31300.079999999998,5,5,5,555,Champions
3713,17391.0,163,2,508.8,2,3,3,233,At Risk Customers
3714,17392.0,306,2,457.91,1,3,2,132,At Risk Customers
3715,17394.0,218,1,203.86999999999998,1,2,1,121,Hibernating
3716,17396.0,38,6,7330.8,3,4,5,345,Loyal Customers
3717,17397.0,21,2,696.41,4,3,3,433,Promising
3718,17398.0,114,3,653.38,2,3,3,233,At Risk Customers
3719,17400.0,125,5,2129.96,2,4,5,245,At Risk Customers
3720,17402.0,4,13,2633.85,5,5,5,555,Champions
3721,17403.0,35,1,281.62,3,2,2,322,Low Spenders
3722,17404.0,3,17,30300.82,5,5,5,555,Champions
3723,17405.0,0,5,967.22,5,4,4,544,Champions
3724,17406.0,329,5,1928.72,1,4,4,144,At Risk Customers
3725,17408.0,162,1,32.65,2,2,1,221,About To Sleep
3726,17409.0,184,2,771.85,1,3,3,133,At Risk Customers
3727,17410.0,15,5,1214.72,4,4,4,444,Champions
3728,17411.0,11,4,748.94,4,4,3,443,Loyal Customers
3729,17412.0,2,7,1258.06,5,5,4,554,Champions
3730,17414.0,43,2,778.0,3,3,3,333,Loyal Customers
3731,17415.0,79,1,507.84,2,2,3,223,About To Sleep
3732,17416.0,29,9,6838.34,4,5,5,455,Champions
3733,17418.0,41,2,463.46000000000004,3,3,2,332,Low Spenders
3734,17419.0,10,14,4200.97,5,5,5,555,Champions
3735,17420.0,49,3,598.83,3,3,3,333,Loyal Customers
3736,17422.0,15,10,1853.1299999999999,4,5,4,454,Champions
3737,17423.0,44,4,663.63,3,4,3,343,Loyal Customers
3738,17425.0,18,2,759.17,4,3,3,433,Promising
3739,17426.0,3,7,5022.26,5,5,5,555,Champions
3740,17427.0,71,1,100.8,2,2,1,221,About To Sleep
3741,17428.0,0,32,17078.45,5,5,5,555,Champions
3742,17429.0,120,4,512.12,2,4,3,243,At Risk Customers
3743,17430.0,32,2,265.76,3,3,2,332,Low Spenders
3744,17431.0,312,1,403.3,1,2,2,122,At Risk Customers
3745,17432.0,17,2,365.76,4,3,2,432,Low Spenders
3746,17433.0,87,1,303.15999999999997,2,2,2,222,About To Sleep
3747,17434.0,1,9,2333.42,5,5,5,555,Champions
3748,17436.0,1,2,216.29999999999998,5,3,1,531,Low Spenders
3749,17438.0,246,2,378.3,1,3,2,132,At Risk Customers
3750,17440.0,147,5,177.1,2,4,1,241,Hibernating
3751,17442.0,28,10,2210.2599999999998,4,5,5,455,Champions
3752,17443.0,219,1,534.24,1,2,3,123,At Risk Customers
3753,17444.0,147,3,2940.04,2,3,5,235,At Risk Customers
3754,17446.0,176,2,120.9,2,3,1,231,Hibernating
3755,17447.0,39,2,541.53,3,3,3,333,Loyal Customers
3756,17448.0,144,1,-4287.63,2,2,1,221,About To Sleep
3757,17449.0,1,8,2504.86,5,5,5,555,Champions
3758,17450.0,7,55,187482.17,5,5,5,555,Champions
3759,17451.0,0,8,1648.95,5,5,4,554,Champions
3760,17453.0,17,2,486.71999999999997,4,3,3,433,Promising
3761,17454.0,191,4,517.53,1,4,3,143,At Risk Customers
3762,17455.0,203,1,131.7,1,2,1,121,Hibernating
3763,17456.0,364,1,249.86,1,2,2,122,At Risk Customers
3764,17457.0,126,5,1737.7,2,4,4,244,At Risk Customers
3765,17458.0,14,1,316.5,4,2,2,422,Low Spenders
3766,17459.0,42,2,657.3,3,3,3,333,Loyal Customers
3767,17460.0,78,8,452.63,2,5,2,252,At Risk Customers
3768,17461.0,22,3,757.46,4,3,3,433,Promising
3769,17462.0,50,3,662.94,3,3,3,333,Loyal Customers
3770,17463.0,15,6,1881.36,4,4,4,444,Champions
3771,17464.0,157,1,289.96000000000004,2,2,2,222,About To Sleep
3772,17466.0,9,2,763.28,5,3,3,533,Promising
3773,17468.0,9,2,137.0,5,3,1,531,Low Spenders
3774,17469.0,15,6,1843.06,4,4,4,444,Champions
3775,17470.0,44,5,1125.07,3,4,4,344,Loyal Customers
3776,17472.0,190,3,710.29,1,3,3,133,At Risk Customers
3777,17475.0,78,1,194.37,2,2,1,221,About To Sleep
3778,17480.0,73,2,506.51,2,3,3,233,At Risk Customers
3779,17481.0,3,5,1249.34,5,4,4,544,Champions
3780,17483.0,64,3,414.04,3,3,2,332,Low Spenders
3781,17486.0,260,1,396.87,1,2,2,122,At Risk Customers
3782,17489.0,58,2,376.64,3,3,2,332,Low Spenders
3783,17490.0,0,11,1926.8799999999999,5,5,4,554,Champions
3784,17491.0,0,11,3541.92,5,5,5,555,Champions
3785,17492.0,247,1,374.57,1,2,2,122,At Risk Customers
3786,17495.0,7,2,497.56,5,3,3,533,Promising
3787,17496.0,358,1,271.05,1,2,2,122,At Risk Customers
3788,17498.0,75,1,272.22,2,2,2,222,About To Sleep
3789,17499.0,289,1,622.88,1,2,3,123,At Risk Customers
3790,17500.0,16,3,1138.0,4,3,4,434,Promising
3791,17501.0,220,2,288.6,1,3,2,132,At Risk Customers
3792,17502.0,8,4,689.1,5,4,3,543,Loyal Customers
3793,17503.0,2,2,558.96,5,3,3,533,Promising
3794,17504.0,205,10,2745.2799999999997,1,5,5,155,At Risk Customers
3795,17505.0,161,2,1145.84,2,3,4,234,At Risk Customers
3796,17506.0,69,2,294.29,3,3,2,332,Low Spenders
3797,17507.0,261,2,605.58,1,3,3,133,At Risk Customers
3798,17508.0,280,1,387.31,1,2,2,122,At Risk Customers
